time, value
3679.8,157.69767424003413
3679.9,162.54474353569339
3680.0,171.51256838108716
3680.1,176.0562051121423
3680.2,185.33090591525965
3680.3,190.33396451715663
3680.4,190.60759703128747
3680.5,198.66399077333338
3680.6,205.19526518637974
3680.7,206.9970558132724
3680.8,208.7995689723959
3680.9,212.5864294024908
3681.0,225.98701423587883
3681.1,232.52181431571265
3681.2,228.52870371661965
3681.3,238.42172879685734
3681.4,236.2609324069743
3681.5,238.37320348934512
3681.6,246.74216964669841
3681.7,248.85560924213158
3681.8,248.52820529623187
3681.9,252.93157477504784
3682.0,257.1828916282804
3682.1,263.1131973276886
3682.2,263.7034360150793
3682.3,269.3295716817508
3682.4,269.6156155043855
3682.5,277.22635044676156
3682.6,277.05556367415335
3682.7,283.1413297491673
3682.8,275.3420360152569
3682.9,280.9709040741635
3683.0,278.51303079477873
3683.1,278.9547340096731
3683.2,279.2442458680381
3683.3,289.2997694700372
3683.4,294.32026987631093
3683.5,286.67634324263406
3683.6,288.0354609547195
3683.7,290.9208075131662
3683.8,289.53403443417204
3683.9,293.94593407225847
3684.0,286.15112711500376
3684.1,290.4110801560307
3684.2,292.53511154937195
3684.3,291.1499226545832
3684.4,283.05116033197766
3684.5,294.941698187978
3684.6,297.21947836745767
3684.7,285.76462092432007
3684.8,297.0456249890607
3684.9,290.32151720206195
3685.0,288.63306264699065
3685.1,288.31814570617286
3685.2,295.9380395879418
3685.3,295.867919921875
3685.4,284.576416015625
3685.5,280.1513671875
3685.6,285.33935546875
3685.7,275.87890625
3685.8,284.11865234375
3685.9,278.9306640625
3686.0,279.23583984375
3686.1,279.998779296875
3686.2,276.18408203125
3686.3,280.303955078125
3686.4,275.87890625
3686.5,270.69091796875
3686.6,274.96337890625
3686.7,276.641845703125
3686.8,276.4892578125
3686.9,280.45654296875
3687.0,279.23583984375
3687.1,276.4892578125
3687.2,281.3720703125
3687.3,278.778076171875
3687.4,275.57373046875
3687.5,270.08056640625
3687.6,263.671875
3687.7,270.3857421875
3687.8,259.09423828125
3687.9,260.772705078125
3688.0,254.5166015625
3688.1,250.54931640625
3688.2,258.331298828125
3688.3,255.7373046875
3688.4,251.77001953125
3688.5,249.6337890625
3688.6,236.663818359375
3688.7,252.227783203125
3688.8,243.5302734375
3688.9,240.78369140625
3689.0,233.612060546875
3689.1,237.4267578125
3689.2,226.4404296875
3689.3,230.1025390625
3689.4,226.593017578125
