time, value
14673.5,-652.1199893866085
14673.6,-568.99634391186
14673.7,-537.1224851627904
14673.8,-529.3382561021922
14673.9,-509.32821421908693
14674.0,-525.6157724509021
14674.1,-491.9892248639353
14674.2,-490.6938856079121
14674.3,-476.56416926981495
14674.4,-465.16446028340476
14674.5,-491.437794832103
14674.6,-502.89433766727416
14674.7,-469.47466360769266
14674.8,-415.4406269234755
14674.9,-363.68078149525763
14675.0,-345.47600604563314
14675.1,-359.45336178675734
14675.2,-338.1693445936259
14675.3,-351.96730709379256
14675.4,-338.5917166892863
14675.5,-325.66130029210757
14675.6,-345.21982577343147
14675.7,-359.42579942351824
14675.8,-311.516821609951
14675.9,-257.7981123530707
14676.0,-229.39788259997255
14676.1,-236.23461955655287
14676.2,-222.76659857771466
14676.3,-223.47894388146545
14676.4,-210.29573808701136
14676.5,-200.00189737382402
14676.6,-221.43677515240566
14676.7,-235.84328330934824
14676.8,-154.26291188615704
14676.9,-99.52913742630568
14677.0,-91.93636842811222
14677.1,-95.62666423164971
14677.2,-75.81019413665112
14677.3,-70.32895823586756
14677.4,-89.71171918271101
14677.5,-68.80364098701088
14677.6,-65.8934864014621
14677.7,-67.55370493008986
14677.8,-84.92339192755512
14677.9,-99.53958753937216
14678.0,-27.631710404983945
14678.1,5.525414891862145
14678.2,3.593735453495894
14678.3,-10.538723392476403
14678.4,-13.220992957718433
14678.5,-2.927344883392987
14678.6,5.388460718866005
14678.7,-18.486121699820288
14678.8,-35.33614391820847
14678.9,-22.883910125980815
14679.0,47.40438236611219
14679.1,72.68436569946152
14679.2,58.449077558484554
14679.3,62.52920523225964
14679.4,33.197333584360976
